field_id,lucode,crop_name,fs25_fruit,category,area_ha,priority
field_8927,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8928,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8929,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8930,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8931,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8932,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8933,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8934,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8935,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8936,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8937,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8938,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8939,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8940,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8941,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8942,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8943,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8944,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8945,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8946,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8947,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8948,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8949,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8950,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8951,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8952,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8953,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8954,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8955,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8956,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8957,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8958,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8959,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8960,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8961,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8962,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8963,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8964,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8965,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8966,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8967,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8968,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8969,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8970,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8971,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8972,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8973,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8974,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8975,LG03,Improved Grassland,grass,grassland,0.416,2
field_8976,LG03,Improved Grassland,grass,grassland,0.416,2
field_8977,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8978,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8979,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8980,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8981,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8982,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8983,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8984,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8985,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8986,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8987,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8988,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8989,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8990,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8991,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8992,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8993,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8994,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8995,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8996,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8997,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8998,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_8999,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9000,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9001,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9002,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9003,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9004,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9005,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9006,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9007,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9008,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9009,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9010,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9011,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9012,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9013,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9014,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9015,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9016,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9017,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9018,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9019,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9020,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9021,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9022,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9023,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9024,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9025,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9026,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9027,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9028,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9029,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9030,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9031,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9032,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9033,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9034,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9035,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9036,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9037,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9038,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9039,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9040,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9041,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9042,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9043,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9044,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9045,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9046,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9047,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9048,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9049,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9050,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9051,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9052,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9053,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9054,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9055,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9056,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9057,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9058,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9059,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9060,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9061,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9062,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9063,LG03,Improved Grassland,grass,grassland,0.416,2
field_9064,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9065,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9066,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9067,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9068,LG03,Improved Grassland,grass,grassland,0.416,2
field_9069,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9070,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9071,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9072,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9073,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9074,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9075,LG07,Hay/Silage,grass,grassland,0.416,2
field_9076,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9077,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9078,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9079,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9080,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9081,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9082,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9083,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9084,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9085,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9086,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9087,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9088,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9089,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9090,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9091,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9092,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9093,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9094,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9095,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9096,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9097,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9098,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9099,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9100,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9101,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9102,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9103,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9104,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9105,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9106,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9107,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9108,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9109,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9110,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9111,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9112,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9113,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9114,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9115,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9116,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9117,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9118,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9119,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9120,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9121,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9122,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9123,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9124,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9125,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9126,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9127,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9128,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9129,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9130,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9131,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9132,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9133,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9134,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9135,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9136,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9137,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9138,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9139,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9140,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9141,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9142,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9143,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9144,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9145,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9146,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9147,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9148,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9149,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9150,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9151,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9152,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9153,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9154,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9155,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9156,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9157,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9158,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9159,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9160,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9161,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9162,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9163,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9164,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9165,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9166,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9167,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9168,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9169,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9170,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9171,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9172,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9173,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9174,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9175,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9176,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9177,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9178,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9179,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9180,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9181,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9182,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9183,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9184,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9185,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9186,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9187,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9188,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9189,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9190,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9191,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9192,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9193,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9194,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9195,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9196,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9197,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9198,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9199,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9200,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9201,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9202,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9203,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9204,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9205,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9206,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9207,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9208,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9209,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9210,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9211,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9212,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9213,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9214,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9215,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9216,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9217,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9218,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9219,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9220,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9221,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9222,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9223,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9224,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9225,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9226,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9227,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9228,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9229,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9230,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9231,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9232,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9233,LG21,Temporary Grassland,grass,grassland,0.416,2
field_9234,LG21,Temporary Grassland,grass,grassland,0.416,2
field_9235,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9236,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9237,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9238,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9239,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9240,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9241,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9242,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9243,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9244,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9245,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9246,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9247,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9248,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9249,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9250,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9251,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9252,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9253,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9254,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9255,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9256,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9257,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9258,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9259,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9260,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9261,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9262,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9263,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9264,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9265,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9266,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9267,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9268,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9269,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9270,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9271,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9272,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9273,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9274,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9275,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9276,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9277,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9278,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9279,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9280,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9281,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9282,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9283,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9284,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9285,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9286,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9287,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9288,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9289,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9290,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9291,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9292,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9293,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9294,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9295,TG01,Temporary Grassland (all),grass,grassland,0.416,2
field_9296,AC65,Other Arable,wheat,arable,0.416,3
field_9297,AC65,Other Arable,wheat,arable,0.416,3
field_9298,AC65,Other Arable,wheat,arable,0.416,3
field_9299,AC65,Other Arable,wheat,arable,0.416,3
field_9300,AC65,Other Arable,wheat,arable,0.416,3
field_9301,AC65,Other Arable,wheat,arable,0.416,3
field_9302,AC65,Other Arable,wheat,arable,0.416,3
field_9303,AC65,Other Arable,wheat,arable,0.416,3
field_9304,AC65,Other Arable,wheat,arable,0.416,3
field_9305,AC65,Other Arable,wheat,arable,0.416,3
field_9306,AC65,Other Arable,wheat,arable,0.416,3
field_9307,AC65,Other Arable,wheat,arable,0.416,3
field_9308,AC65,Other Arable,wheat,arable,0.416,3
field_9309,AC65,Other Arable,wheat,arable,0.416,3
field_9310,AC65,Other Arable,wheat,arable,0.416,3
field_9311,AC65,Other Arable,wheat,arable,0.416,3
field_9312,AC65,Other Arable,wheat,arable,0.416,3
field_9313,AC65,Other Arable,wheat,arable,0.416,3
field_9314,AC65,Other Arable,wheat,arable,0.416,3
field_9315,AC65,Other Arable,wheat,arable,0.416,3
field_9316,AC65,Other Arable,wheat,arable,0.416,3
field_9317,AC65,Other Arable,wheat,arable,0.416,3
field_9318,AC65,Other Arable,wheat,arable,0.416,3
field_9319,AC65,Other Arable,wheat,arable,0.416,3
field_9320,AC65,Other Arable,wheat,arable,0.416,3
field_9321,AC65,Other Arable,wheat,arable,0.416,3
field_9322,AC65,Other Arable,wheat,arable,0.416,3
field_9323,AC65,Other Arable,wheat,arable,0.416,3
field_9324,AC65,Other Arable,wheat,arable,0.416,3
field_9325,AC65,Other Arable,wheat,arable,0.416,3
field_9326,AC65,Other Arable,wheat,arable,0.416,3
field_9327,AC65,Other Arable,wheat,arable,0.416,3
field_9328,AC65,Other Arable,wheat,arable,0.416,3
field_9329,AC65,Other Arable,wheat,arable,0.416,3
field_9330,AC65,Other Arable,wheat,arable,0.416,3
field_9331,AC65,Other Arable,wheat,arable,0.416,3
field_9332,AC65,Other Arable,wheat,arable,0.416,3
field_9333,AC65,Other Arable,wheat,arable,0.416,3
field_9334,AC65,Other Arable,wheat,arable,0.416,3
field_9335,AC65,Other Arable,wheat,arable,0.416,3
field_9336,AC65,Other Arable,wheat,arable,0.416,3
field_9337,AC65,Other Arable,wheat,arable,0.416,3
field_9338,AC65,Other Arable,wheat,arable,0.416,3
field_9339,AC65,Other Arable,wheat,arable,0.416,3
field_9340,AC65,Other Arable,wheat,arable,0.416,3
field_9341,AC65,Other Arable,wheat,arable,0.416,3
field_9342,AC65,Other Arable,wheat,arable,0.416,3
field_9343,AC65,Other Arable,wheat,arable,0.416,3
field_9344,AC65,Other Arable,wheat,arable,0.416,3
field_9345,AC65,Other Arable,wheat,arable,0.416,3
field_9346,AC65,Other Arable,wheat,arable,0.416,3
field_9347,AC65,Other Arable,wheat,arable,0.416,3
field_9348,AC65,Other Arable,wheat,arable,0.416,3
field_9349,AC65,Other Arable,wheat,arable,0.416,3
field_9350,AC65,Other Arable,wheat,arable,0.416,3
field_9351,AC65,Other Arable,wheat,arable,0.416,3
field_9352,AC65,Other Arable,wheat,arable,0.416,3
field_9353,AC65,Other Arable,wheat,arable,0.416,3
field_9354,AC65,Other Arable,wheat,arable,0.416,3
field_9355,AC65,Other Arable,wheat,arable,0.416,3
field_9356,AC65,Other Arable,wheat,arable,0.416,3
field_9357,AC65,Other Arable,wheat,arable,0.416,3
field_9358,AC65,Other Arable,wheat,arable,0.416,3
field_9359,AC65,Other Arable,wheat,arable,0.416,3
